sku;title;descrFiscal;ean;dun;marca_original;classe;conservacao;pesoLiquido;pesoBruto;url
398443;RABO PARAGUAIO - AVICAR;O rabo bovino paraguaio é um corte com alto teor de sabor, ideal para preparações de cozimento lento como caldos, ensopados e receitas tradicionais. Possui excelente rendimento após o preparo, com textura macia e gelatinosa. A presença de ossos contribui para intensificar o sabor, garantindo pratos mais encorpados e ricos. Origem: Bovino;;;AVICAR FOODS;Bovinos;Congelado;;11.500 kg (Caixa);https://www.friboionline.com.br/product/rabo-paraguaio-avicar-bovino-congelado/398443
398471;QUEIJO MUSSARELA (4KG) - ITALAC;O queijo mussarela em peça possui excelente capacidade de derretimento, elasticidade e sabor suave. Ideal para pizzas, lanches, gratinados e diversas preparações, oferece alto rendimento e padronização no fatiamento. Mantém qualidade, textura e conservação adequada. Quantidade Mínima da Caixa: 6 | Quantidade Máxima da Caixa: 6;0789804193001;;ITALAC;Aves;Resfriado;4 kg;24.000 kg (Caixa);https://www.friboionline.com.br/product/queijo-mussarela-4kg-italac-lacteos-resfriado/398471
398472;PERNIL COM OSSO E COM PELE - MY PORK;O pernil suíno com osso e pele é um corte tradicional, com sabor marcante e alta suculência. Ideal para assados e preparações lentas, proporciona excelente rendimento e ótima apresentação. A presença do osso e da pele contribui para intensificar o sabor e manter a maciez da carne. Origem: Suíno | Quantidade Mínima da Caixa: 1;0789872725082;;MY PORK;Suínos;Congelado;;17.500 kg (Caixa);https://www.friboionline.com.br/product/pernil-com-osso-e-com-pele-my-pork-suino-congelado/398472
398484;SOBREPALETA SEM OSSO SUÍNA - SEARA;Origem: Suíno | Quantidade Mínima da Caixa: 8 | Quantidade Máxima da Caixa: 10;0789490461201;;SEARA;Bovinos;Congelado;;19.500 kg (Caixa);https://www.friboionline.com.br/product/sobrepaleta-sem-osso-suina-seara-suino-congelado/398484
398491;BISTECA SUÍNA INTERFOLHADA - FRIALL;A bisteca suína interfolhada oferece praticidade no manuseio, permitindo a separação individual das peças sem necessidade de descongelamento total. Com sabor marcante e textura suculenta, é ideal para grelhados e frituras. O corte padronizado garante rendimento uniforme e facilidade no preparo. Origem: Suíno | Quantidade Mínima da Caixa: 133 | Quantidade Máxima da Caixa: 133;0789461114938;;FRIALL;Suínos;Congelado;;25.000 kg (Caixa);https://www.friboionline.com.br/product/bisteca-suina-interfolhada-friall-suino-congelado/398491
398493;FILÉZINHO SASSAMI PACOTE IQF (11,2KG) - LEVO;O filezinho sassami IQF é um corte macio e suculento, com fibras delicadas e preparo rápido. O sistema de congelamento IQF permite a retirada de porções individuais, garantindo praticidade, controle de uso e redução de desperdício. Ideal para grelhados, empanados e diversas receitas. Origem: Ave | Quantidade Mínima da Caixa: 14 | Quantidade Máxima da Caixa: 14;0790835010136;;LEVO;Aves;Congelado;11.2 kg;11.200 kg (Caixa);https://www.friboionline.com.br/product/filezinho-sassami-pacote-iqf-112kg-levo-ave-congelado/398493
398500;JERKED BEEF BOVINO (30KG) - SUPREMA;O jerked beef bovino é um produto curado com sabor intenso e característica tradicional. Possui longa durabilidade, excelente rendimento após preparo e textura firme. Ideal para receitas variadas, garantindo padronização e conservação prolongada. Quantidade Mínima da Caixa: 1;0789888046910;;SUPREMA CHARQUE;Bovinos;Temperatura Ambiente;30 kg;30.000 kg (Caixa);https://www.friboionline.com.br/product/jerked-beef-bovino-30kg-suprema-industrializado-ambiente/398500
398501;JERKED BEEF PONTA DE AGULHA RETANGULAR (5KG) - SUPREMA;O jerked beef ponta de agulha em formato retangular é produzido com carne selecionada e processo de cura que garante sabor intenso e longa conservação. Possui excelente rendimento após dessalga e preparo, mantendo textura firme e padronização no corte. Ideal para diversas receitas, oferecendo praticidade no armazenamento e no uso. Quantidade Mínima da Caixa: 2 | Quantidade Máxima da Caixa: 6;0071049722249;;SUPREMA CHARQUE;Outros;Resfriado;5 kg;30.000 kg (Caixa);https://www.friboionline.com.br/product/jerked-beef-ponta-de-agulha-retangular-5kg-suprema-industrializado-ambiente/398501
398502;JERKED BEEF PONTA AGULHA PICADINHO (500G) - SUPREMA;O jerked beef ponta de agulha picadinho oferece praticidade no preparo, já com cortes menores que facilitam o uso em diversas receitas. Possui sabor marcante, excelente rendimento e longa conservação. Ideal para otimizar tempo sem abrir mão da qualidade e padronização. Quantidade Mínima da Caixa: 20 | Quantidade Máxima da Caixa: 60;;;SUPREMA CHARQUE;Outros;Resfriado;500 g;10.000 kg (Caixa);https://www.friboionline.com.br/product/jerked-beef-ponta-agulha-picadinho-500g-suprema-industrializado-ambiente/398502
398512;FILÉZINHO DE SASSAMI IQF PACOTE (700G) - LAR;O filezinho de sassami IQF é um corte nobre do frango, com fibras macias e preparo rápido. O sistema IQF permite a separação individual das peças, garantindo controle de porções e redução de desperdício. Ideal para grelhados, empanados e receitas variadas, com excelente rendimento. Origem: Ave | Quantidade Mínima da Caixa: 20 | Quantidade Máxima da Caixa: 20;0789641972779;;LAR;Aves;Congelado;700 g;14.000 kg (Caixa);https://www.friboionline.com.br/product/filezinho-de-sassami-iqf-pacote-700g-lar-ave-congelado/398512
398521;FRANGO À PASSARINHO PACOTE IQF - CANÇÃO;O frango à passarinho IQF é composto por cortes menores, ideais para frituras e preparações rápidas. Possui sabor marcante e excelente crocância após o preparo. O congelamento IQF facilita o manuseio, permitindo porcionamento prático e mantendo qualidade e conservação. Origem: Ave | Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 10;0789820848716;;CANÇAO;Aves;Congelado;;10.000 kg (Caixa);https://www.friboionline.com.br/product/frango-a-passarinho-pacote-iqf-cancao-ave-congelado/398521
398522;MEIO DA ASA IQF PACOTE - CANÇÃO;O meio da asa de frango IQF é um corte versátil, muito utilizado em frituras e preparações assadas. Possui excelente rendimento e sabor marcante, com textura suculenta. O sistema IQF garante praticidade no uso e conservação da qualidade do produto. Origem: Ave | Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 10;0789820848383;;CANÇAO;Aves;Congelado;;10.000 kg (Caixa);https://www.friboionline.com.br/product/meio-da-asa-iqf-pacote-cancao-ave-congelado/398522
398523;FILÉ DE PEITO BANDEJA - CANÇÃO;O filé de peito de frango em bandeja é um corte sem osso, com textura macia e sabor suave. Ideal para grelhados, empanados e preparações variadas, oferece excelente rendimento e facilidade no preparo. A embalagem em bandeja facilita o armazenamento e o controle de porções. Origem: Ave | Quantidade Mínima da Caixa: 12 | Quantidade Máxima da Caixa: 12;0789820848678;;CANÇAO;Aves;Congelado;;12.000 kg (Caixa);https://www.friboionline.com.br/product/file-de-peito-bandeja-cancao-ave-congelado/398523
398534;COSTELA SUÍNA INTEIRA - SEARA;Origem: Suíno;0789490461202;;SEARA;Bovinos;Congelado;;19.500 kg (Caixa);https://www.friboionline.com.br/product/costela-suina-inteira-seara-suino-congelado/398534
398538;FILÉ DE TILÁPIA PACOTE (500G) - PLANALTO;O filé de tilápia em pacote de 500g possui carne branca, leve e de sabor suave, ideal para frituras, grelhados e assados. Com textura firme e fácil preparo, oferece ótimo rendimento e praticidade no dia a dia. O congelamento preserva frescor, qualidade e segurança alimentar. Quantidade Mínima da Caixa: 30 | Quantidade Máxima da Caixa: 30;0789892933167;;PLANALTO;Aves;Congelado;500 g;15.000 kg (Caixa);https://www.friboionline.com.br/product/file-de-tilapia-pacote-500g-planalto-pescado-congelado/398538
398539;FILÉ DE TILÁPIA PACOTE (800G) - PLANALTO;O filé de tilápia em pacote de 800g apresenta carne macia e sabor suave, sendo uma opção versátil para diversas preparações. Possui excelente rendimento e facilidade de porcionamento, garantindo praticidade no uso. O congelamento mantém as características naturais do pescado. Quantidade Mínima da Caixa: 20 | Quantidade Máxima da Caixa: 20;0789892933138;;PLANALTO;Aves;Congelado;800 g;16.000 kg (Caixa);https://www.friboionline.com.br/product/file-de-tilapia-pacote-800g-planalto-pescado-congelado/398539
398619;FILÉ DE PANGA SEM GORDURA PACOTE - JEAN VELEIRO;O filé de panga sem gordura em pacote apresenta carne branca, macia e sabor suave. Ideal para diversas receitas, oferece excelente rendimento e praticidade no preparo, mantendo qualidade e conservação adequadas. Quantidade Mínima da Caixa: 20 | Quantidade Máxima da Caixa: 20;;;JEAN VELEIRO;Aves;Congelado;;20.000 kg (Caixa);https://www.friboionline.com.br/product/fil%C3%A9-de-panga-sem-gordura-pacote-jean-veleiro-398619/398619
398621;FILÉ DE TILÁPIA SEM PELE PACOTE - JEAN VELEIRO;O filé de tilápia sem pele em pacote possui carne firme e sabor suave, ideal para grelhados, frituras e assados. Oferece excelente rendimento e praticidade no preparo, mantendo frescor e qualidade após o congelamento. Quantidade Mínima da Caixa: 20 | Quantidade Máxima da Caixa: 20;;;JEAN VELEIRO;Aves;Congelado;;20.000 kg (Caixa);https://www.friboionline.com.br/product/fil%C3%A9-de-til%C3%A1pia-sem-pele-pacote-jean-veleiro-398621/398621
398622;FILÉ DE TILÁPIA SEM PELE - JEAN VELEIRO;O filé de tilápia sem pele possui carne leve, sabor suave e textura firme, sendo ideal para diversas preparações. Oferece excelente rendimento e facilidade no preparo, enquanto o congelamento preserva frescor e qualidade. Quantidade Mínima da Caixa: 1;;;JEAN VELEIRO;Aves;Congelado;;20.000 kg (Caixa);https://www.friboionline.com.br/product/fil%C3%A9-de-til%C3%A1pia-sem-pele-jean-veleiro-398622/398622
398627;FILÉ DE PANGA SEM GORDURA GRANEL - JEAN VELEIRO;O filé de panga sem gordura apresenta carne macia, leve e sabor suave, ideal para diversas preparações. Possui excelente rendimento e fácil preparo, enquanto o congelamento preserva qualidade e conservação. Quantidade Mínima da Caixa: 1;;;JEAN VELEIRO;Aves;Congelado;;20.000 kg (Caixa);https://www.friboionline.com.br/product/fil%C3%A9-de-panga-sem-gordura-granel-jean-veleiro-398627/398627
398665;FILÉ DE PANGA SEM PELE IQF - FATIFISH;O filé de panga sem pele IQF possui carne branca, macia e sabor suave, ideal para frituras, grelhados e assados. O sistema IQF permite separação individual dos filés, garantindo praticidade, controle de porções e redução de desperdício. Quantidade Mínima da Caixa: 1;;;FATFISH;Aves;Congelado;;10.000 kg (Caixa);https://www.friboionline.com.br/product/fil%C3%A9-de-panga-sem-pele-iqf-fatifish-398665/398665
398666;FILÉ DE MERLUZÃO SEM PELE INTERFOLHADO - INAL;O filé de merluzão sem pele interfolhado apresenta carne branca, firme e sabor suave. O sistema interfolhado facilita o manuseio e a separação dos filés, proporcionando praticidade e controle de porções. Ideal para frituras, assados e grelhados. Quantidade Mínima da Caixa: 1;;;INAL;Aves;Congelado;;10.000 kg (Caixa);https://www.friboionline.com.br/product/fil%C3%A9-de-merluz%C3%A3o-sem-pele-interfolhado-inal-398666/398666
398705;COSTELINHA SUÍNA - VALUPI;A costelinha suína é um corte tradicional, conhecido pela suculência e sabor marcante. Ideal para assados, churrasco e grelhados, proporciona excelente rendimento e textura macia após o preparo. Origem: Suíno | Quantidade Mínima da Caixa: 8 | Quantidade Máxima da Caixa: 10;0789899402737;;VALUPI;Suínos;Congelado;;20.000 kg (Caixa);https://www.friboionline.com.br/product/costelinha-su%C3%ADna-valupi-398705/398705
398719;CAÇÃO EM POSTA IQF (10KG) - PLANALTO;O cação em posta IQF possui carne firme e sabor suave, ideal para moquecas, ensopados e diversas receitas. O congelamento IQF facilita o porcionamento individual, garantindo praticidade, conservação e excelente rendimento. Quantidade Mínima da Caixa: 1;;;PLANALTO;Aves;Congelado;10 kg;10.000 kg (Caixa);https://www.friboionline.com.br/product/ca%C3%A7%C3%A3o-em-posta-iqf-10kg-planalto-398719/398719
398727;LOMBO SUÍNO SEM OSSO - FRIELLA;O lombo suíno sem osso é um corte magro e macio, ideal para assados, grelhados e preparações diversas. Possui sabor suave, excelente rendimento e facilidade de corte, permitindo porções uniformes e ótimo aproveitamento. Mantém suculência e qualidade após o preparo. Origem: Suíno | Quantidade Mínima da Caixa: 8 | Quantidade Máxima da Caixa: 10;0789801733050;;FRIELLA;Aves;Congelado;;20.500 kg (Caixa);https://www.friboionline.com.br/product/lombo-su%C3%ADno-sem-osso-friella-398727/398727
398753;QUEIJO PRATO (3KG) - ITALAC;O queijo prato possui sabor suave, textura macia e excelente capacidade de derretimento. Ideal para lanches, sanduíches e diversas receitas, oferece ótimo rendimento e praticidade no fatiamento e preparo. Quantidade Mínima da Caixa: 6 | Quantidade Máxima da Caixa: 6;0789808064010;;ITALAC;Aves;Resfriado;3 kg;18.000 kg (Caixa);https://www.friboionline.com.br/product/queijo-prato-3kg-italac-398753/398753
398754;ASA DE FRANGO - REAL ALIMENTOS;A asa de frango é um corte versátil e muito utilizado em preparações assadas, fritas ou grelhadas. Possui sabor marcante, textura suculenta e excelente rendimento. O congelamento preserva a qualidade do produto, garantindo praticidade no preparo e conservação adequada. Origem: Ave | Quantidade Mínima da Caixa: 25 | Quantidade Máxima da Caixa: 25;0789808129133;;REAL ALIMENTOS;Aves;Congelado;;20.000 kg (Caixa);https://www.friboionline.com.br/product/asa-de-frango-real-alimentos-ave-congelado/398754
398756;COXA DE FRANGO - REAL ALIMENTOS;A coxa de frango é um corte tradicional, com excelente equilíbrio entre sabor, maciez e suculência. Ideal para assados, frituras e cozidos, proporciona ótimo rendimento e versatilidade no preparo. O congelamento preserva a qualidade da carne, garantindo praticidade e conservação adequada. Origem: Ave | Quantidade Mínima da Caixa: 12 | Quantidade Máxima da Caixa: 12;0789808129251;;REAL ALIMENTOS;Aves;Congelado;;20.405 kg (Caixa);https://www.friboionline.com.br/product/coxa-de-frango-real-alimentos-ave-congelado/398756
398757;LOMBO SUÍNO SEM OSSO E SEM CAPA - PALMALI;O lombo suíno sem osso e sem capa é um corte magro, com textura macia e sabor suave, ideal para assados, grelhados e preparações variadas. Possui excelente rendimento e facilidade de porcionamento, garantindo cortes uniformes e ótimo aproveitamento. Mantém qualidade e suculência após o preparo. Origem: Suíno | Quantidade Mínima da Caixa: 10 | Quantidade Máxima da Caixa: 10;0789744840670;;PALMALI;Aves;Congelado;;11.000 kg (Caixa);https://www.friboionline.com.br/product/lombo-suino-sem-osso-e-sem-capa-palmali-suino-congelado/398757
398787;FILÉ DE PEITO PACOTE - LEVO;O filé de peito de frango é um corte leve e versátil, com excelente rendimento e fácil preparo. Indicado para diversas receitas, mantém textura macia e sabor suave após o preparo. O congelamento garante conservação e praticidade no uso diário. Origem: Ave | Quantidade Mínima da Caixa: 1 | Quantidade Máxima da Caixa: 25;0790835010067;;LEVO;Aves;Congelado;;20.000 kg (Caixa);https://www.friboionline.com.br/product/fil%C3%A9-de-peito-pacote-levo-398787/398787
398816;FILÉ DE TILÁPIA SEM PELE (800G ) - MARFREE;O filé de tilápia sem pele apresenta carne branca, sabor suave e textura firme, ideal para grelhados, frituras e assados. O formato em embalagem prática facilita o armazenamento e o controle de porções. Possui excelente rendimento e mantém a qualidade após o preparo. Quantidade Mínima da Caixa: 12 | Quantidade Máxima da Caixa: 12;0938504901962;;MARFREE;Aves;Congelado;800 g;9.600 kg (Caixa);https://www.friboionline.com.br/product/file-de-tilapia-sem-pele-800g-marfree-pescado-congelado/398816
398817;FILÉ DE POLACA DO ALASCA (50 A 300G) IQF (10KG) - SEAFOOD;O filé de polaca do Alasca IQF possui carne branca, textura firme e sabor suave, sendo uma excelente opção para frituras, assados e empanados. O congelamento IQF permite utilizar apenas a quantidade necessária, garantindo praticidade, controle de porções e redução de desperdícios.;;;SEAFOOD;Aves;Congelado;300 g;10.000 kg (Caixa);https://www.friboionline.com.br/product/file-de-polaca-do-alasca-50-a-300g-iqf-10kg-seafood-pescado-congelado/398817
